filted_data_dict 3893 3893
day, prev_pody, prev_HL, prev_body_pct, cur_position_above, cur_position_below, today_profit
2011-07-13 , 1.1189999999999998 , 2.277000000000001 , 49 , 24 , 17 , 512.0000000000005
2011-07-14 , 0.5120000000000005 , 0.9579999999999984 , 53 , 28 , 51 , -239.99999999999488
2011-07-15 , -0.23999999999999488 , 0.769999999999996 , -31 , 0 , 0 , 0.0
2011-07-17 , -0.04800000000000182 , 0.26200000000000045 , -18 , 84 , 291 , -524.0000000000009
2011-07-18 , -0.5240000000000009 , 0.98599999999999 , -53 , 96 , 11 , 748.0000000000047
2011-07-19 , 0.7480000000000047 , 1.0609999999999928 , 70 , 15 , 77 , -407.0000000000107
2011-07-20 , -0.4070000000000107 , 0.9920000000000044 , -41 , 93 , 22 , 609.9999999999994
2011-07-21 , 0.6099999999999994 , 1.1469999999999914 , 53 , 41 , 31 , 25.000000000005684
2011-07-22 , 0.025000000000005684 , 0.8329999999999984 , 3 , 0 , 0 , 0.0
2011-07-24 , 0.045000000000001705 , 0.4380000000000024 , 10 , 12 , 185 , -524.0000000000009
2011-07-25 , -0.5240000000000009 , 0.869000000000014 , -60 , 84 , 29 , 412.00000000000614
2011-07-26 , 0.41200000000000614 , 0.9869999999999948 , 41 , 25 , 56 , -487.000000000009
2011-07-27 , -0.487000000000009 , 0.8100000000000023 , -60 , 6 , 76 , -162.9999999999967
2011-07-28 , -0.1629999999999967 , 0.6730000000000018 , -24 , 26 , 152 , -911.0000000000014
2011-07-29 , -0.9110000000000014 , 1.1979999999999933 , -76 , 0 , 0 , 0.0
2011-07-31 , 0.4939999999999998 , 0.8059999999999974 , 61 , 207 , 282 , -945.0000000000074
2011-08-01 , -0.9450000000000074 , 3.9509999999999934 , -23 , 19 , 10 , -81.00000000000307
2011-08-02 , -0.08100000000000307 , 1.1850000000000023 , -6 , 71 , 29 , 840.0000000000034
2011-08-03 , 0.8400000000000034 , 1.1940000000000026 , 70 , 354 , 3 , 1653.000000000006
2011-08-04 , 1.6530000000000058 , 4.271999999999991 , 38 , 14 , 19 , 311.00000000000705
2011-08-05 , 0.31100000000000705 , 1.4579999999999984 , 21 , 0 , 0 , 0.0
2011-08-07 , -0.11099999999999 , 0.8239999999999981 , -13 , 41 , 225 , -1548.9999999999923
2011-08-08 , -1.5489999999999924 , 2.1979999999999933 , -70 , 4 , 100 , -1322.0000000000027
2011-08-09 , -1.3220000000000027 , 2.3130000000000024 , -57 , 26 , 97 , -1564.9999999999977
2011-08-10 , -1.5649999999999977 , 2.8540000000000134 , -54 , 27 , 21 , 756.0000000000002
2011-08-11 , 0.7560000000000002 , 1.4110000000000014 , 53 , 28 , 53 , 302.99999999999727
2011-08-12 , 0.30299999999999727 , 1.1670000000000016 , 25 , 0 , 0 , 0.0
2011-08-14 , 0.019000000000005457 , 0.15500000000000114 , 12 , 576 , 21 , 825.0000000000028
2011-08-15 , 0.8250000000000028 , 0.9279999999999973 , 88 , 54 , 66 , 462.0000000000033
2011-08-16 , 0.4620000000000033 , 1.1230000000000047 , 41 , 50 , 90 , 344.99999999999886
2011-08-17 , 0.34499999999999886 , 1.5849999999999937 , 21 , 3 , 58 , -262.00000000000045
2011-08-18 , -0.26200000000000045 , 0.9849999999999994 , -26 , 27 , 64 , -453.9999999999935
2011-08-19 , -0.4539999999999935 , 0.9080000000000013 , -49 , 0 , 0 , 0.0
2011-08-21 , 0.4140000000000015 , 0.44599999999999795 , 92 , 186 , 47 , -78.00000000000296
2011-08-22 , -0.07800000000000296 , 1.0420000000000016 , -7 , 56 , 16 , 79.9999999999983
2011-08-23 , 0.0799999999999983 , 0.7599999999999909 , 10 , 38 , 103 , -411.00000000000136
2011-08-24 , -0.41100000000000136 , 1.081000000000003 , -38 , 43 , 23 , 67.99999999999784
2011-08-25 , 0.06799999999999784 , 0.730000000000004 , 9 , 15 , 208 , -772.9999999999961
2011-08-26 , -0.7729999999999961 , 1.6310000000000002 , -47 , 0 , 0 , 0.0
2011-08-28 , 0.17499999999999716 , 0.32500000000000284 , 53 , 310 , 81 , 562.9999999999882
2011-08-29 , 0.5629999999999882 , 1.274000000000001 , 44 , 17 , 103 , -1000.0
2011-08-30 , -1.0 , 1.5519999999999925 , -64 , 14 , 49 , -528.9999999999964
2011-08-31 , -0.5289999999999964 , 1.0030000000000001 , -52 , 67 , 37 , -78.00000000000296
2011-09-01 , -0.07800000000000296 , 1.0480000000000018 , -7 , 18 , 20 , 143.00000000000068
2011-09-02 , 0.14300000000000068 , 0.41100000000000136 , 34 , 0 , 0 , 0.0
2011-09-04 , -0.3719999999999999 , 0.3719999999999999 , -100 , 38 , 179 , -309.99999999998806
2011-09-05 , -0.30999999999998806 , 0.811000000000007 , -38 , 109 , 75 , -123.99999999999523
2011-09-06 , -0.12399999999999523 , 1.5040000000000049 , -8 , 6 , 38 , -283.00000000000125
2011-09-07 , -0.28300000000000125 , 0.6680000000000064 , -42 , 121 , 50 , 153.99999999999636
2011-09-08 , 0.15399999999999636 , 1.152000000000001 , 13 , 42 , 104 , -625.0
2011-09-09 , -0.625 , 1.698999999999998 , -36 , 0 , 0 , 0.0
2011-09-11 , -0.027999999999991587 , 0.4059999999999917 , -6 , 83 , 323 , -192.99999999999784
2011-09-12 , -0.19299999999999784 , 1.6500000000000057 , -11 , 0 , 73 , -1052.0000000000068
2011-09-13 , -1.0520000000000067 , 1.2120000000000033 , -86 , 6 , 56 , -597.999999999999
2011-09-14 , -0.597999999999999 , 0.76400000000001 , -78 , 127 , 15 , 364.0000000000043
2011-09-15 , 0.3640000000000043 , 1.0900000000000034 , 33 , 47 , 36 , 180.99999999999739
2011-09-16 , 0.18099999999999739 , 0.9110000000000014 , 19 , 0 , 0 , 0.0
2011-09-18 , -0.284000000000006 , 0.2949999999999875 , -96 , 43 , 525 , -775.0000000000057
2011-09-19 , -0.7750000000000057 , 1.679000000000002 , -46 , 15 , 28 , 18.000000000000682
2011-09-20 , 0.018000000000000682 , 0.7319999999999993 , 2 , 10 , 247 , -1783.0000000000014
2011-09-21 , -1.7830000000000013 , 1.8889999999999958 , -94 , 27 , 87 , -1545.0000000000018
2011-09-22 , -1.5450000000000017 , 2.1670000000000016 , -71 , 83 , 0 , 1648.0000000000105
2011-09-23 , 1.6480000000000103 , 1.811000000000007 , 90 , 0 , 0 , 0.0
2011-09-25 , -0.010000000000005116 , 0.3689999999999998 , -2 , 163 , 160 , 457.9999999999984
2011-09-26 , 0.4579999999999984 , 1.1969999999999885 , 38 , 130 , 28 , 1265.0000000000005
2011-09-27 , 1.2650000000000006 , 1.909000000000006 , 66 , 4 , 59 , -796.999999999997
2011-09-28 , -0.796999999999997 , 1.218999999999994 , -65 , 122 , 39 , 760.0000000000051
2011-09-29 , 0.7600000000000051 , 1.9780000000000086 , 38 , 35 , 46 , 77.00000000001239
2011-09-30 , 0.07700000000001239 , 1.6239999999999952 , 4 , 0 , 0 , 0.0
2011-10-02 , -0.07399999999999807 , 0.125 , -59 , 336 , 1318 , -1647.9999999999961
2011-10-03 , -1.6479999999999961 , 2.0689999999999884 , -79 , 38 , 22 , 702.9999999999887
2011-10-04 , 0.7029999999999887 , 1.266999999999996 , 55 , 11 , 60 , -218.9999999999941
2011-10-05 , -0.2189999999999941 , 0.9060000000000059 , -24 , 9 , 178 , -236.99999999999477
2011-10-06 , -0.23699999999999477 , 1.6979999999999933 , -13 , 86 , 13 , 1070.999999999998
2011-10-07 , 1.070999999999998 , 1.6910000000000025 , 63 , 0 , 0 , 0.0
2011-10-09 , 0.3149999999999977 , 0.34199999999999875 , 92 , 226 , 88 , 670.0000000000017
2011-10-10 , 0.6700000000000017 , 1.078000000000003 , 62 , 0 , 73 , -787.9999999999967
2011-10-11 , -0.7879999999999967 , 0.7779999999999916 , -101 , 379 , 17 , 2324.9999999999886
2011-10-12 , 2.3249999999999886 , 3.0900000000000034 , 75 , 0 , 41 , -463.99999999999864
2011-10-13 , -0.46399999999999864 , 1.262999999999991 , -36 , 97 , 21 , 832.9999999999984
2011-10-14 , 0.8329999999999984 , 1.5 , 55 , 0 , 0 , 0.0
2011-10-16 , 0.2079999999999984 , 0.17100000000000648 , 121 , 329 , 695 , -1075.0000000000027
2011-10-17 , -1.0750000000000028 , 1.7520000000000095 , -61 , 34 , 53 , -254.99999999999545
2011-10-18 , -0.25499999999999545 , 1.543999999999997 , -16 , 62 , 14 , 450.9999999999934
2011-10-19 , 0.4509999999999934 , 1.1910000000000025 , 37 , 31 , 63 , 106.00000000000875
2011-10-20 , 0.10600000000000875 , 1.1289999999999907 , 9 , 65 , 35 , 271.0000000000008
2011-10-21 , 0.2710000000000008 , 1.141999999999996 , 23 , 0 , 0 , 0.0
2011-10-23 , -0.14700000000000557 , 0.14700000000000557 , -100 , 445 , 263 , 293.00000000000637
2011-10-24 , 0.29300000000000637 , 1.0429999999999922 , 28 , 25 , 70 , 31.00000000000591
2011-10-25 , 0.03100000000000591 , 1.0069999999999908 , 3 , 17 , 99 , -114.00000000000432
2011-10-26 , -0.11400000000000432 , 1.179000000000002 , -9 , 72 , 40 , 587.0000000000033
2011-10-27 , 0.5870000000000033 , 1.3389999999999986 , 43 , 9 , 26 , -60.99999999999284
2011-10-28 , -0.06099999999999284 , 0.4830000000000041 , -12 , 0 , 0 , 0.0
2011-10-30 , 0.19499999999999318 , 0.21800000000000352 , 89 , 2327 , 37 , 3769.0000000000055
2011-10-31 , 3.7690000000000055 , 5.155000000000001 , 73 , 11 , 27 , -745.9999999999951
2011-11-01 , -0.7459999999999951 , 2.046999999999997 , -36 , 8 , 30 , -532.0000000000107
2011-11-02 , -0.5320000000000107 , 0.7980000000000018 , -66 , 102 , 65 , 728.0000000000086
2011-11-03 , 0.7280000000000086 , 1.3370000000000033 , 54 , 26 , 34 , 109.99999999999943
2011-11-04 , 0.10999999999999943 , 0.8160000000000025 , 13 , 0 , 0 , 0.0
2011-11-06 , 0.32500000000000284 , 0.3810000000000002 , 85 , -25 , 213 , -336.00000000001273
2011-11-07 , -0.33600000000001273 , 0.7160000000000082 , -46 , 38 , 40 , -231.00000000000875
2011-11-08 , -0.23100000000000875 , 0.5700000000000074 , -40 , 18 , 249 , -1195.999999999998
2011-11-09 , -1.195999999999998 , 1.5280000000000058 , -78 , 13 , 50 , -126.99999999999534
2011-11-10 , -0.12699999999999534 , 0.9660000000000082 , -13 , 39 , 78 , 246.9999999999999
2011-11-11 , 0.2469999999999999 , 1.1359999999999957 , 21 , 0 , 0 , 0.0
2011-11-13 , 0.2750000000000057 , 0.2879999999999967 , 95 , -47 , 679 , -1686.000000000007
2011-11-14 , -1.686000000000007 , 1.820999999999998 , -92 , 6 , 51 , -745.9999999999951
2011-11-15 , -0.7459999999999951 , 1.0649999999999977 , -70 , 10 , 66 , -665.9999999999968
2011-11-16 , -0.6659999999999968 , 0.8250000000000028 , -80 , 50 , 36 , 63.99999999999295
2011-11-17 , 0.06399999999999295 , 0.7219999999999942 , 8 , 61 , 19 , 162.00000000000614
2011-11-18 , 0.16200000000000614 , 0.5840000000000032 , 27 , 0 , 0 , 0.0
2011-11-20 , 0.18300000000000693 , 0.23400000000000887 , 78 , 20 , 594 , -1177.0000000000068
2011-11-21 , -1.1770000000000067 , 1.438999999999993 , -81 , 42 , 7 , 67.99999999999784
2011-11-22 , 0.06799999999999784 , 0.7259999999999991 , 9 , 16 , 65 , -296.99999999999704
2011-11-23 , -0.29699999999999704 , 0.5949999999999989 , -49 , 17 , 105 , -539.999999999992
2011-11-24 , -0.539999999999992 , 0.7309999999999945 , -73 , 129 , 11 , 643.0000000000007
2011-11-25 , 0.6430000000000007 , 1.027000000000001 , 62 , 0 , 0 , 0.0
2011-11-27 , -0.04999999999999716 , 0.2510000000000048 , -19 , 603 , 60 , 810.9999999999928
2011-11-28 , 0.8109999999999928 , 1.6690000000000111 , 48 , 48 , 9 , 573.9999999999981
2011-11-29 , 0.5739999999999981 , 0.965999999999994 , 59 , 99 , 44 , 343.0000000000035
2011-11-30 , 0.3430000000000035 , 1.3960000000000008 , 24 , 38 , 29 , 40.99999999999682
2011-12-01 , 0.04099999999999682 , 0.9440000000000026 , 4 , 53 , 61 , -275.0000000000057
2011-12-02 , -0.2750000000000057 , 1.0769999999999982 , -25 , 0 , 0 , 0.0
2011-12-04 , 0.13100000000000023 , 0.14799999999999613 , 88 , 220 , 325 , -177.99999999999727
2011-12-05 , -0.17799999999999727 , 0.8080000000000069 , -22 , 3 , 95 , -509.00000000000034
2011-12-06 , -0.5090000000000003 , 0.8050000000000068 , -63 , 113 , 10 , 789.0000000000015
2011-12-07 , 0.7890000000000015 , 0.9989999999999952 , 78 , -1 , 104 , -713.0000000000081
2011-12-08 , -0.7130000000000081 , 1.0330000000000013 , -69 , 82 , 27 , 320.99999999999795
2011-12-09 , 0.32099999999999795 , 1.1409999999999911 , 28 , 0 , 0 , 0.0
2011-12-11 , 0.02400000000000091 , 0.10699999999999932 , 22 , 156 , 793 , -131.00000000000023
2011-12-12 , -0.13100000000000023 , 1.0159999999999911 , -12 , 20 , 89 , -712.9999999999939
2011-12-13 , -0.7129999999999939 , 1.1199999999999903 , -63 , 30 , 36 , 25.99999999999625
2011-12-14 , 0.02599999999999625 , 0.7479999999999905 , 3 , 19 , 34 , 13.999999999995794
2011-12-15 , 0.013999999999995794 , 0.40500000000000114 , 3 , 88 , 82 , 214.9999999999892
2011-12-16 , 0.2149999999999892 , 0.6920000000000073 , 31 , 0 , 0 , 0.0
2011-12-18 , -0.022999999999996135 , 0.03900000000000148 , -58 , 458 , 887 , 64.99999999999773
2011-12-19 , 0.06499999999999773 , 0.5249999999999915 , 12 , 219 , 8 , 1036.9999999999918
2011-12-20 , 1.036999999999992 , 1.195999999999998 , 86 , 45 , 11 , 354.99999999998977
2011-12-21 , 0.35499999999998977 , 0.6859999999999928 , 51 , 58 , 16 , 194.99999999999318
2011-12-22 , 0.19499999999999318 , 0.5150000000000006 , 37 , 19 , 167 , -843.0000000000035
2011-12-23 , -0.8430000000000035 , 0.9610000000000127 , -87 , 0 , 0 , 0.0
2011-12-26 , 0.1810000000000116 , 0.37599999999999056 , 48 , 60 , 66 , 140.99999999999113
2011-12-27 , 0.14099999999999113 , 0.4759999999999991 , 29 , -2 , 351 , -1545.0000000000018
2011-12-28 , -1.5450000000000017 , 1.6610000000000014 , -93 , 4 , 59 , -778.0000000000058
2011-12-29 , -0.7780000000000058 , 1.0630000000000024 , -73 , 28 , 34 , -137.99999999999102
2011-12-30 , -0.13799999999999102 , 0.6700000000000017 , -20 , 0 , 0 , 0.0
2012-01-02 , -0.29300000000000637 , 0.5670000000000073 , -51 , 153 , 10 , 780.9999999999917
2012-01-03 , 0.7809999999999917 , 0.9320000000000022 , 83 , 5 , 48 , -257.000000000005
2012-01-04 , -0.257000000000005 , 0.5030000000000001 , -51 , 20 , 124 , -346.9999999999942
2012-01-05 , -0.3469999999999942 , 0.7259999999999991 , -47 , 32 , 129 , -744.9999999999903
2012-01-06 , -0.7449999999999903 , 1.171999999999997 , -63 , 0 , 0 , 0.0
2012-01-08 , 0.1389999999999958 , 0.1530000000000058 , 90 , 156 , 211 , 180.99999999999739
2012-01-09 , 0.18099999999999739 , 0.563999999999993 , 32 , 42 , 10 , 189.99999999999773
2012-01-10 , 0.18999999999999773 , 0.2990000000000066 , 63 , 31 , 419 , -1174.9999999999973
2012-01-11 , -1.1749999999999972 , 1.347999999999999 , -87 , 23 , 18 , -99.00000000000375
2012-01-12 , -0.09900000000000375 , 0.563999999999993 , -17 , 80 , 69 , 204.9999999999983
2012-01-13 , 0.2049999999999983 , 0.8460000000000036 , 24 , 0 , 0 , 0.0
2012-01-15 , 0.09200000000001296 , 0.1979999999999933 , 46 , -17 , 208 , -121.99999999999989
2012-01-16 , -0.12199999999999989 , 0.3780000000000001 , -32 , 151 , 20 , 142.99999999998647
2012-01-17 , 0.14299999999998647 , 0.6480000000000103 , 22 , 124 , 36 , 807.0000000000022
2012-01-18 , 0.8070000000000022 , 1.0430000000000064 , 77 , 99 , 27 , 794.0000000000111
2012-01-19 , 0.7940000000000111 , 1.323999999999998 , 59 , 41 , 14 , 555.0000000000068
2012-01-20 , 0.5550000000000068 , 0.7469999999999999 , 74 , 0 , 0 , 0.0
2012-01-22 , -0.0010000000000047748 , 0.2820000000000107 , 0 , 156 , 69 , 182.00000000000216
2012-01-23 , 0.18200000000000216 , 0.6370000000000005 , 28 , 236 , 38 , 1466.9999999999986
2012-01-24 , 1.4669999999999987 , 1.7469999999999999 , 83 , 35 , 5 , 401.00000000001046
2012-01-25 , 0.40100000000001046 , 0.7139999999999986 , 56 , 8 , 62 , -271.0000000000008
2012-01-26 , -0.2710000000000008 , 0.5019999999999953 , -53 , 11 , 290 , -884.0000000000003
2012-01-27 , -0.8840000000000003 , 1.5130000000000052 , -58 , 0 , 0 , 0.0
2012-01-29 , 0.02200000000000557 , 0.0589999999999975 , 37 , 108 , 1796 , -712.0000000000033
2012-01-30 , -0.7120000000000033 , 1.1239999999999952 , -63 , 57 , 13 , 260.9999999999957
2012-01-31 , 0.2609999999999957 , 0.804000000000002 , 32 , 96 , 69 , 446.00000000001216
2012-02-01 , 0.44600000000001216 , 1.3359999999999985 , 33 , 7 , 28 , -165.99999999999682
2012-02-02 , -0.16599999999999682 , 0.49099999999999966 , -33 , 147 , 36 , 687.0000000000118
2012-02-03 , 0.6870000000000118 , 0.9039999999999964 , 75 , 0 , 0 , 0.0
2012-02-05 , 0.24200000000000443 , 0.3240000000000123 , 74 , 43 , 171 , 19.99999999999602
2012-02-06 , 0.01999999999999602 , 0.6980000000000075 , 2 , 160 , 9 , 913.0000000000109
2012-02-07 , 0.9130000000000109 , 1.1859999999999928 , 76 , 62 , 48 , -157.0000000000107
2012-02-08 , -0.1570000000000107 , 1.3140000000000072 , -11 , 83 , 8 , 972.999999999999
2012-02-09 , 0.972999999999999 , 1.2129999999999939 , 80 , 23 , 63 , -530.9999999999917
2012-02-10 , -0.5309999999999917 , 1.0600000000000023 , -50 , 0 , 0 , 0.0
2012-02-12 , 0.04399999999999693 , 0.1110000000000042 , 39 , 487 , 136 , -69.99999999999318
2012-02-13 , -0.06999999999999318 , 0.693000000000012 , -10 , 121 , 77 , 796.999999999997
2012-02-14 , 0.796999999999997 , 1.3780000000000001 , 57 , 28 , 33 , -20.000000000010232
2012-02-15 , -0.020000000000010232 , 0.8539999999999992 , -2 , 200 , 28 , 1622.9999999999905
2012-02-16 , 1.6229999999999905 , 1.9590000000000032 , 82 , 65 , 7 , 1176.0000000000018
2012-02-19 , -0.14400000000000546 , 0.21999999999999886 , -65 , 304 , 160 , 93.00000000000352
2012-02-20 , 0.09300000000000352 , 1.024000000000001 , 9 , 36 , 52 , -385.9999999999957
2012-02-21 , -0.3859999999999957 , 0.9119999999999919 , -42 , 74 , 25 , -58.9999999999975
2012-02-22 , -0.0589999999999975 , 0.9069999999999965 , -6 , 43 , 35 , 149.0000000000009
2012-02-23 , 0.1490000000000009 , 0.7129999999999939 , 20 , 419 , 19 , 2968.999999999994
2012-02-26 , 0.020999999999986585 , 0.15399999999999636 , 13 , 377 , 1370 , -1569.9999999999932
2012-02-27 , -1.5699999999999932 , 2.691999999999993 , -58 , 24 , 28 , 408.00000000000125
2012-02-28 , 0.40800000000000125 , 1.4279999999999973 , 28 , 116 , 5 , 1210.000000000008
2012-02-29 , 1.210000000000008 , 1.747000000000014 , 69 , 28 , 16 , 334.0000000000032
2012-03-01 , 0.3340000000000032 , 0.7920000000000016 , 42 , 82 , 35 , 92.00000000001296
2012-03-04 , -0.009000000000014552 , 0.07800000000000296 , -11 , 108 , 1671 , -144.00000000000546
2012-03-05 , -0.14400000000000546 , 1.3889999999999816 , -10 , 6 , 204 , -2255.0000000000095
2012-03-06 , -2.2550000000000097 , 2.939000000000007 , -76 , 24 , 13 , 510.9999999999957
2012-03-07 , 0.5109999999999957 , 1.1200000000000045 , 45 , 139 , 4 , 1461.0000000000127
2012-03-08 , 1.4610000000000127 , 1.6080000000000183 , 90 , 35 , 22 , 150.99999999998204
2012-03-11 , -0.15399999999999636 , 0.20400000000000773 , -75 , 24 , 518 , -652.0000000000152
2012-03-12 , -0.6520000000000152 , 1.1089999999999804 , -58 , 155 , 28 , 1645.9999999999866
2012-03-13 , 1.6459999999999866 , 2.0460000000000207 , 80 , 57 , 6 , 991.9999999999902
2012-03-14 , 0.9919999999999902 , 1.3100000000000023 , 75 , 33 , 76 , 58.9999999999975
2012-03-15 , 0.0589999999999975 , 1.4399999999999977 , 4 , 76 , 25 , 889.00000000001
2012-03-18 , 0.146000000000015 , 0.16100000000000136 , 90 , 338 , 380 , 360.00000000001364
2012-03-19 , 0.36000000000001364 , 1.1580000000000155 , 31 , 42 , 17 , 329.00000000000773
2012-03-20 , 0.32900000000000773 , 0.6940000000000168 , 47 , 91 , 78 , -401.00000000001046
2012-03-21 , -0.40100000000001046 , 1.1829999999999927 , -33 , 6 , 187 , -1817.0000000000073
2012-03-22 , -1.8170000000000073 , 2.294000000000011 , -79 , 38 , 21 , 124.00000000002365
2012-03-26 , 1.4410000000000025 , 1.6020000000000039 , 89 , 64 , 12 , 421.99999999999704
2012-03-27 , 0.42199999999999704 , 1.2339999999999804 , 34 , 0 , 131 , -983.0000000000041
2012-03-28 , -0.9830000000000041 , 1.6359999999999957 , -60 , 7 , 87 , -121.00000000000932
2012-03-29 , -0.12100000000000932 , 1.5409999999999968 , -7 , 72 , 53 , 1076.0000000000218
2012-04-01 , 0.19200000000000728 , 0.16200000000000614 , 118 , 98 , 1098 , -1540.9999999999968
2012-04-02 , -1.5409999999999968 , 1.9399999999999977 , -79 , 21 , 31 , 258.0000000000098
2012-04-03 , 0.2580000000000098 , 1.0320000000000107 , 25 , 7 , 137 , -737.9999999999995
2012-04-04 , -0.7379999999999995 , 1.492999999999995 , -49 , 6 , 98 , -663.0000000000109
2012-04-05 , -0.6630000000000109 , 1.5589999999999975 , -42 , 32 , 68 , -795.9999999999923
2012-04-08 , 0.08199999999999363 , 0.10999999999998522 , 74 , 321 , 616 , -49.000000000006594
2012-04-09 , -0.049000000000006594 , 1.0319999999999823 , -4 , 68 , 153 , -1534.000000000006
2012-04-10 , -1.534000000000006 , 2.2919999999999874 , -66 , 52 , 2 , 644.0000000000197
2012-04-11 , 0.6440000000000197 , 1.281000000000006 , 50 , 56 , -1 , 501.0000000000048
2012-04-12 , 0.5010000000000048 , 0.7049999999999841 , 71 , 62 , 130 , -877.9999999999859
2012-04-15 , -0.03499999999999659 , 0.11800000000002342 , -29 , 155 , 750 , -328.00000000000296
2012-04-16 , -0.32800000000000296 , 1.0699999999999932 , -30 , 103 , 24 , 884.9999999999909
2012-04-17 , 0.8849999999999909 , 1.3649999999999949 , 64 , 124 , 0 , 1453.000000000003
2012-04-18 , 1.453000000000003 , 1.6859999999999786 , 86 , 51 , 2 , 808.9999999999975
2012-04-19 , 0.8089999999999975 , 0.9050000000000011 , 89 , 86 , 12 , 467.00000000001296
2012-04-22 , 0.05299999999999727 , 0.07499999999998863 , 70 , 400 , 1549 , -432.9999999999927
2012-04-23 , -0.4329999999999927 , 1.461999999999989 , -29 , 28 , 43 , 346.99999999998
2012-04-24 , 0.34699999999998 , 1.0420000000000016 , 33 , 39 , 72 , 173.00000000000182
2012-04-25 , 0.17300000000000182 , 1.1689999999999827 , 14 , 11 , 68 , -325.9999999999934
2012-04-26 , -0.3259999999999934 , 0.938999999999993 , -34 , 61 , 79 , -548.0000000000018
2012-04-29 , 0.020000000000010232 , 0.1449999999999818 , 13 , 157 , 850 , -1032.0000000000107
